molecule,bond_index,ysi_contribution
CCCCCCCCO,3,2.8544722
CCCCCCCCO,4,2.8544722
CCCCCCCCO,5,2.8432457
CCCCCCCCO,6,2.1573343
CCCCCCCCO,7,1.3378482
CCCCCCCCc1ccccc1,0,3.6986167
CCCCCCCCc1ccccc1,1,3.2924888
CCCCCCCCc1ccccc1,2,2.861946
CCCCCCCCc1ccccc1,3,2.8544722
CCCCCCCCc1ccccc1,4,2.8544722
CCCCCCCCc1ccccc1,5,4.210064
CCCCCCCCc1ccccc1,6,13.126213
CCCCCCCCc1ccccc1,7,26.020512
CCCCCCCCc1ccccc1,8,22.26046
CCCCCCCCc1ccccc1,9,8.201498
CCCCCCCCc1ccccc1,10,7.597496
CCCCCCCCc1ccccc1,11,7.597496
CCCCCCCCc1ccccc1,12,8.201498
CCCCCCCCc1ccccc1,13,22.26046
CCCCCCCO,0,3.6986167
CCCCCCCO,1,3.2924888
CCCCCCCO,2,2.861946
CCCCCCCO,3,2.8544722
CCCCCCCO,4,2.8432457
CCCCCCCO,5,2.1573343
CCCCCCCO,6,1.3378482
CCCCCCCc1ccccc1,0,3.6986167
CCCCCCCc1ccccc1,1,3.2924888
CCCCCCCc1ccccc1,2,2.861946
CCCCCCCc1ccccc1,3,2.8544722
CCCCCCCc1ccccc1,4,4.210064
CCCCCCCc1ccccc1,5,13.126213
CCCCCCCc1ccccc1,6,26.020512
CCCCCCCc1ccccc1,7,22.26046
CCCCCCCc1ccccc1,8,8.201498
CCCCCCCc1ccccc1,9,7.597496
CCCCCCCc1ccccc1,10,7.597496
CCCCCCCc1ccccc1,11,8.201498
CCCCCCCc1ccccc1,12,22.26046
CCCCCCN,0,3.6986167
CCCCCCN,1,3.2924888
CCCCCCN,2,2.861946
CCCCCCN,3,2.8421755
CCCCCCN,4,2.0284424
CCCCCCN,5,0.51854277
CCCCCCO,0,3.6986167
CCCCCCO,1,3.2924888
CCCCCCO,2,2.861946
CCCCCCO,3,2.8432457
CCCCCCO,4,2.1573343
CCCCCCO,5,1.3378482
CCCCCCOC(=O)CCCCC,0,3.6986167
CCCCCCOC(=O)CCCCC,1,3.2924888
CCCCCCOC(=O)CCCCC,2,2.861946
CCCCCCOC(=O)CCCCC,3,2.848106
CCCCCCOC(=O)CCCCC,4,2.3931422
CCCCCCOC(=O)CCCCC,5,0.92396855
CCCCCCOC(=O)CCCCC,6,1.120807
CCCCCCOC(=O)CCCCC,7,0.039516807
CCCCCCOC(=O)CCCCC,8,1.1406398
CCCCCCOC(=O)CCCCC,9,2.1060486
CCCCCCOC(=O)CCCCC,10,2.8411613
CCCCCCOC(=O)CCCCC,11,3.2924888
CCCCCCOC(=O)CCCCC,12,3.6986167
CCCCCCOC(CCC)CCC,0,3.6986167
CCCCCCOC(CCC)CCC,1,3.2924888
CCCCCCOC(CCC)CCC,2,2.861946
CCCCCCOC(CCC)CCC,3,2.848106
CCCCCCOC(CCC)CCC,4,2.3916502
CCCCCCOC(CCC)CCC,5,0.7065991
CCCCCCOC(CCC)CCC,6,0.99140584
CCCCCCOC(CCC)CCC,7,2.510509
CCCCCCOC(CCC)CCC,8,3.503347
CCCCCCOC(CCC)CCC,9,3.7031088
CCCCCCOC(CCC)CCC,10,2.510509
CCCCCCOC(CCC)CCC,11,3.503347
CCCCCCOC(CCC)CCC,12,3.7031088
CCCCCCc1ccccc1,0,3.6986167
CCCCCCc1ccccc1,1,3.2924888
CCCCCCc1ccccc1,2,2.861946
CCCCCCc1ccccc1,3,4.210064
CCCCCCc1ccccc1,4,13.126212
CCCCCCc1ccccc1,5,26.020508
CCCCCCc1ccccc1,6,22.26046
CCCCCCc1ccccc1,7,8.201498
CCCCCCc1ccccc1,8,7.597496
CCCCCCc1ccccc1,9,7.597496
CCCCCCc1ccccc1,10,8.201498
CCCCCCc1ccccc1,11,22.26046
CCCCCNC=O,0,3.6986167
CCCCCNC=O,1,3.2924888
CCCCCNC=O,2,2.8342261
CCCCCNC=O,3,1.91282
CCCCCNC=O,4,-0.21014011
CCCCCNC=O,5,-0.067498684
CCCCCNC=O,6,0.13480732
CCCCCO,0,3.6986167
CCCCCO,1,3.2924888
CCCCCO,2,2.844038
CCCCCO,3,2.1573343
CCCCCO,4,1.3378482
CCCCCOC(C)=O,0,3.6986167
CCCCCOC(C)=O,1,3.2924888
CCCCCOC(C)=O,2,2.8507924
CCCCCOC(C)=O,3,2.3931422
CCCCCOC(C)=O,4,0.9191797
CCCCCOC(C)=O,5,1.4312018
CCCCCOC(C)=O,6,2.934949
CCCCCOC(C)=O,7,0.29007068
CCCCCOC=O,0,3.6986167
CCCCCOC=O,1,3.2924888
CCCCCOC=O,2,2.8507924
CCCCCOC=O,3,2.392804
CCCCCOC=O,4,0.98538
CCCCCOC=O,5,1.3070589
CCCCCOC=O,6,0.31918815
CCCCCOCCCCC,0,3.6986167
CCCCCOCCCCC,1,3.2924888
CCCCCOCCCCC,2,2.8507924
CCCCCOCCCCC,3,2.3919418
CCCCCOCCCCC,4,0.63957655
CCCCCOCCCCC,5,0.63957655
CCCCCOCCCCC,6,2.3919418
CCCCCOCCCCC,7,2.8507924
CCCCCOCCCCC,8,3.2924888
CCCCCOCCCCC,9,3.6986167
CCCCCc1ccc(-c2ccccc2)cc1,0,3.6986167
CCCCCc1ccc(-c2ccccc2)cc1,1,3.2924888
CCCCCc1ccc(-c2ccccc2)cc1,2,4.152286
CCCCCc1ccc(-c2ccccc2)cc1,3,13.126212
CCCCCc1ccc(-c2ccccc2)cc1,4,26.020508
CCCCCc1ccc(-c2ccccc2)cc1,5,23.596527
CCCCCc1ccc(-c2ccccc2)cc1,6,14.292891
CCCCCc1ccc(-c2ccccc2)cc1,7,49.56684
CCCCCc1ccc(-c2ccccc2)cc1,8,75.340454
CCCCCc1ccc(-c2ccccc2)cc1,9,45.99436
CCCCCc1ccc(-c2ccccc2)cc1,10,8.698147
CCCCCc1ccc(-c2ccccc2)cc1,11,7.597496
CCCCCc1ccc(-c2ccccc2)cc1,12,7.597496
CCCCCc1ccc(-c2ccccc2)cc1,13,8.698147
CCCCCc1ccc(-c2ccccc2)cc1,14,49.56684
CCCCCc1ccc(-c2ccccc2)cc1,15,14.292891
CCCCCc1ccc(-c2ccccc2)cc1,16,23.596527
CCCCCc1ccc(-c2ccccc2)cc1,17,45.99436
CCCCCc1ccccc1,0,3.6986167
CCCCCc1ccccc1,1,3.2924888
CCCCCc1ccccc1,2,4.152286
CCCCCc1ccccc1,3,13.126213
CCCCCc1ccccc1,4,26.020512
CCCCCc1ccccc1,5,22.26046
CCCCCc1ccccc1,6,8.201498
CCCCCc1ccccc1,7,7.597496
CCCCCc1ccccc1,8,7.597496
CCCCCc1ccccc1,9,8.201498
CCCCCc1ccccc1,10,22.26046
CCCCN,0,3.6986167
CCCCN,1,3.2712717
CCCCN,2,2.0295036
CCCCN,3,0.51854277
CCCCN(C)C,0,3.6986167
CCCCN(C)C,1,3.2801163
CCCCN(C)C,2,2.3561668
CCCCN(C)C,3,0.48598152
CCCCN(C)C,4,1.3324523
CCCCN(C)C,5,1.3324523
CCCCN(CCCC)CCCC,0,3.6986167
CCCCN(CCCC)CCCC,1,3.2801163
CCCCN(CCCC)CCCC,2,2.3589835
CCCCN(CCCC)CCCC,3,0.3975146
CCCCN(CCCC)CCCC,4,0.3975146
CCCCN(CCCC)CCCC,5,2.3589835
CCCCN(CCCC)CCCC,6,3.2801163
CCCCN(CCCC)CCCC,7,3.6986167
CCCCN(CCCC)CCCC,8,0.3975146
CCCCN(CCCC)CCCC,9,2.3589835
CCCCN(CCCC)CCCC,10,3.2801163
CCCCN(CCCC)CCCC,11,3.6986167
CCCCNCC,0,3.6986167
CCCCNCC,1,3.272575
CCCCNCC,2,1.9210355
CCCCNCC,3,-0.20841388
CCCCNCC,4,0.20127268
CCCCNCC,5,3.3433657
CCCCNCCCC,0,3.6986167
CCCCNCCCC,1,3.272575
CCCCNCCCC,2,1.9210355
CCCCNCCCC,3,-0.21853583
CCCCNCCCC,4,-0.21853583
CCCCNCCCC,5,1.9210355
CCCCNCCCC,6,3.272575
CCCCNCCCC,7,3.6986167
CCCCNc1ccccc1,0,3.6986167
CCCCNc1ccccc1,1,3.272575
CCCCNc1ccccc1,2,1.926017
CCCCNc1ccccc1,3,1.167882
CCCCNc1ccccc1,4,5.513427
CCCCNc1ccccc1,5,7.8702216
CCCCNc1ccccc1,6,7.6157293
CCCCNc1ccccc1,7,7.597496
CCCCNc1ccccc1,8,7.597496
CCCCNc1ccccc1,9,7.6157293
CCCCNc1ccccc1,10,7.8702216
CCCCO,0,3.6986167
CCCCO,1,3.2792733
CCCCO,2,2.15592
CCCCO,3,1.3378482
CCCCOC,0,3.6986167
CCCCOC,1,3.2868614
CCCCOC,2,2.3938076
CCCCOC,3,0.72620034
CCCCOC,4,1.368389
CCCCOC(=O)CC,0,3.6986167
CCCCOC(=O)CC,1,3.2868614
CCCCOC(=O)CC,2,2.3948503
CCCCOC(=O)CC,3,0.92396843
CCCCOC(=O)CC,4,1.134151
CCCCOC(=O)CC,5,0.062137052
CCCCOC(=O)CC,6,1.8777735
CCCCOC(=O)CC,7,3.7308462
CCCCOC(C)=O,0,3.6986167
CCCCOC(C)=O,1,3.2868614
CCCCOC(C)=O,2,2.3948503
CCCCOC(C)=O,3,0.9191797
CCCCOC(C)=O,4,1.4312018
CCCCOC(C)=O,5,2.934949
CCCCOC(C)=O,6,0.29007068
CCCCOC(CCC)CCC,0,3.6986167
CCCCOC(CCC)CCC,1,3.2868614
CCCCOC(CCC)CCC,2,2.3931818
CCCCOC(CCC)CCC,3,0.7065991
CCCCOC(CCC)CCC,4,0.99140584
CCCCOC(CCC)CCC,5,2.510509
CCCCOC(CCC)CCC,6,3.503347
CCCCOC(CCC)CCC,7,3.7031088
CCCCOC(CCC)CCC,8,2.510509
CCCCOC(CCC)CCC,9,3.503347
CCCCOC(CCC)CCC,10,3.7031088
CCCCOC=O,0,3.6986167
CCCCOC=O,1,3.2868614
CCCCOC=O,2,2.3947704
CCCCOC=O,3,0.98538
CCCCOC=O,4,1.3070589
CCCCOC=O,5,0.31918815
CCCCOCC(C)O,0,3.6986167
CCCCOCC(C)O,1,3.2868614
CCCCOCC(C)O,2,2.393516
CCCCOCC(C)O,3,0.6460963
CCCCOCC(C)O,4,0.5895375
CCCCOCC(C)O,5,1.5833454
CCCCOCC(C)O,6,2.939359
CCCCOCC(C)O,7,1.4645481
CCCCOCCCC,0,3.6986167
CCCCOCCCC,1,3.2868614
CCCCOCCCC,2,2.393516
CCCCOCCCC,3,0.63957655
CCCCOCCCC,4,0.63957655
CCCCOCCCC,5,2.393516
CCCCOCCCC,6,3.2868614
CCCCOCCCC,7,3.6986167
CCCCOCCO,0,3.6986167
CCCCOCCO,1,3.2868614
CCCCOCCO,2,2.393516
CCCCOCCO,3,0.63957655
CCCCOCCO,4,0.6206806
CCCCOCCO,5,1.6140003
CCCCOCCO,6,1.3336406
CCCCOCOCCCC,0,3.6986167
CCCCOCOCCCC,1,3.2868614
CCCCOCOCCCC,2,2.393516
CCCCOCOCCCC,3,0.6344175
CCCCOCOCCCC,4,0.8689674
CCCCOCOCCCC,5,0.8689674
CCCCOCOCCCC,6,0.6344175
CCCCOCOCCCC,7,2.393516
CCCCOCOCCCC,8,3.2868614
CCCCOCOCCCC,9,3.6986167
CCCCON=O,0,3.6986167
CCCCON=O,1,3.2868614
CCCCON=O,2,2.3773036
CCCCON=O,3,0.49248186
CCCCON=O,4,-1.8380058
CCCCON=O,5,-1.9478517
CCCCc1ccc(-c2ccccc2)cc1,0,3.6986167
CCCCc1ccc(-c2ccccc2)cc1,1,4.5561194
CCCCc1ccc(-c2ccccc2)cc1,2,12.913855
CCCCc1ccc(-c2ccccc2)cc1,3,26.020512
CCCCc1ccc(-c2ccccc2)cc1,4,23.596529
CCCCc1ccc(-c2ccccc2)cc1,5,14.292891
CCCCc1ccc(-c2ccccc2)cc1,6,49.56684
CCCCc1ccc(-c2ccccc2)cc1,7,75.340454
CCCCc1ccc(-c2ccccc2)cc1,8,45.99436
CCCCc1ccc(-c2ccccc2)cc1,9,8.698147
CCCCc1ccc(-c2ccccc2)cc1,10,7.597496
CCCCc1ccc(-c2ccccc2)cc1,11,7.597496
CCCCc1ccc(-c2ccccc2)cc1,12,8.698147
CCCCc1ccc(-c2ccccc2)cc1,13,49.56684
CCCCc1ccc(-c2ccccc2)cc1,14,14.292891
CCCCc1ccc(-c2ccccc2)cc1,15,23.596529
CCCCc1ccc(-c2ccccc2)cc1,16,45.99436
CCCCc1ccccc1,0,3.6986167
CCCCc1ccccc1,1,4.5561194
CCCCc1ccccc1,2,12.913855
CCCCc1ccccc1,3,26.020508
CCCCc1ccccc1,4,22.26046
CCCCc1ccccc1,5,8.201498
CCCCc1ccccc1,6,7.597496
CCCCc1ccccc1,7,7.597496
CCCCc1ccccc1,8,8.201498
CCCCc1ccccc1,9,22.26046
CCCCc1ccco1,0,3.6986167
CCCCc1ccco1,1,3.2877607
CCCCc1ccco1,2,3.8019967
CCCCc1ccco1,3,4.4000835
CCCCc1ccco1,4,4.036282
CCCCc1ccco1,5,2.9854517
CCCCc1ccco1,6,2.133844
CCCCc1ccco1,7,1.8606523
CCCCc1ccco1,8,2.9339223
CCCNCCC,0,3.6787982
CCCNCCC,1,2.3249035
CCCNCCC,2,-0.21578903
CCCNCCC,3,-0.21578903
CCCNCCC,4,2.3249035
CCCNCCC,5,3.6787982
CCCO,0,3.691503
CCCO,1,2.6350746
CCCO,2,1.34419
CCCOC,0,3.7000048
CCCOC,1,2.840717
CCCOC,2,0.7305116
CCCOC,3,1.368389
CCCOC(=O)CC,0,3.7000048
CCCOC(=O)CC,1,2.8409138
CCCOC(=O)CC,2,0.9286659
CCCOC(=O)CC,3,1.134151
CCCOC(=O)CC,4,0.062137052
CCCOC(=O)CC,5,1.8777735
CCCOC(=O)CC,6,3.7308462
CCCOC(=O)CCC,0,3.7000048
CCCOC(=O)CCC,1,2.8409138
CCCOC(=O)CCC,2,0.9286659
CCCOC(=O)CCC,3,1.1208072
CCCOC(=O)CCC,4,0.039516844
CCCOC(=O)CCC,5,1.1368396
CCCOC(=O)CCC,6,2.597132
CCCOC(=O)CCC,7,3.691713
CCCOC(=O)OCCC,0,3.7000048
CCCOC(=O)OCCC,1,2.8409138
CCCOC(=O)OCCC,2,0.91194874
CCCOC(=O)OCCC,3,1.0872235
CCCOC(=O)OCCC,4,0.20297486
CCCOC(=O)OCCC,5,1.0872235
CCCOC(=O)OCCC,6,0.91194874
CCCOC(=O)OCCC,7,2.8409138
CCCOC(=O)OCCC,8,3.7000048
CCCOC(C)=O,0,3.7000048
CCCOC(C)=O,1,2.8409138
CCCOC(C)=O,2,0.92387694
CCCOC(C)=O,3,1.4312017
CCCOC(C)=O,4,2.934949
CCCOC(C)=O,5,0.29007065
CCCOC=O,0,3.7000048
CCCOC=O,1,2.8441346
CCCOC=O,2,0.9880217
CCCOC=O,3,1.3070589
CCCOC=O,4,0.31918815
CCCOCC(C)O,0,3.7000048
CCCOCC(C)O,1,2.8406198
CCCOCC(C)O,2,0.6494318
CCCOCC(C)O,3,0.5895375
CCCOCC(C)O,4,1.5833454
CCCOCC(C)O,5,2.939359
CCCOCC(C)O,6,1.4645481
CCCOCCC,0,3.7000048
CCCOCCC,1,2.8406198
CCCOCCC,2,0.6432766
CCCOCCC,3,0.6432766
CCCOCCC,4,2.8406198
CCCOCCC,5,3.7000048
CCCc1ccc(-c2ccccc2)cc1,0,5.4705386
CCCc1ccc(-c2ccccc2)cc1,1,13.578884
CCCc1ccc(-c2ccccc2)cc1,2,25.623629
CCCc1ccc(-c2ccccc2)cc1,3,23.596529
CCCc1ccc(-c2ccccc2)cc1,4,14.292891
CCCc1ccc(-c2ccccc2)cc1,5,49.56684
CCCc1ccc(-c2ccccc2)cc1,6,75.340454
CCCc1ccc(-c2ccccc2)cc1,7,45.99436
CCCc1ccc(-c2ccccc2)cc1,8,8.698147
CCCc1ccc(-c2ccccc2)cc1,9,7.597496
CCCc1ccc(-c2ccccc2)cc1,10,7.597496
CCCc1ccc(-c2ccccc2)cc1,11,8.698147
CCCc1ccc(-c2ccccc2)cc1,12,49.56684
CCCc1ccc(-c2ccccc2)cc1,13,14.292891
CCCc1ccc(-c2ccccc2)cc1,14,23.596529
CCCc1ccc(-c2ccccc2)cc1,15,45.99436
CCCc1ccccc1,0,5.4705386
CCCc1ccccc1,1,13.578884
CCCc1ccccc1,2,25.623629
CCCc1ccccc1,3,22.26046
CCCc1ccccc1,4,8.201498
CCCc1ccccc1,5,7.597496
CCCc1ccccc1,6,7.597496
CCCc1ccccc1,7,8.201498
CCCc1ccccc1,8,22.26046
CCCc1ccco1,0,3.7222877
CCCc1ccco1,1,4.2924967
CCCc1ccco1,2,4.3665276
CCCc1ccco1,3,4.036282
CCCc1ccco1,4,2.9854517
CCCc1ccco1,5,2.133844
CCCc1ccco1,6,1.8606523
CCCc1ccco1,7,2.9339223
CCN(CC)CC,0,3.5666382
CCN(CC)CC,1,0.7870533
CCN(CC)CC,2,0.7870533
CCN(CC)CC,3,3.5666382
CCN(CC)CC,4,0.7870533
CCN(CC)CC,5,3.5666382
CCNCC,0,3.3433657
CCNCC,1,0.21514116
CCNCC,2,0.21514116
CCNCC,3,3.3433657
CCNc1ccccc1,0,3.3550348
CCNc1ccccc1,1,1.6678193
CCNc1ccccc1,2,5.46612
CCNc1ccccc1,3,7.8702216
CCNc1ccccc1,4,7.6157293
CCNc1ccccc1,5,7.597496
CCNc1ccccc1,6,7.597496
CCNc1ccccc1,7,7.6157293
CCNc1ccccc1,8,7.8702216
CCO,0,3.2128277
CCO,1,1.7219747
CCOC(=O)C(C)C,0,2.5608249
CCOC(=O)C(C)C,1,0.85117465
CCOC(=O)C(C)C,2,0.8862841
CCOC(=O)C(C)C,3,-0.07945897
CCOC(=O)C(C)C,4,1.5448008
CCOC(=O)C(C)C,5,4.2141185
CCOC(=O)C(C)C,6,4.2141185
CCOC(=O)C(C)CC,0,2.5608249
CCOC(=O)C(C)CC,1,0.85117465
CCOC(=O)C(C)CC,2,0.8692273
CCOC(=O)C(C)CC,3,-0.098896295
CCOC(=O)C(C)CC,4,0.96654177
CCOC(=O)C(C)CC,5,3.4237065
CCOC(=O)C(C)CC,6,2.961444
CCOC(=O)C(C)CC,7,3.984223
CCOC(=O)C=C(C)C,0,2.5608249
CCOC(=O)C=C(C)C,1,0.8454704
CCOC(=O)C=C(C)C,2,0.7366922
CCOC(=O)C=C(C)C,3,-0.15238187
CCOC(=O)C=C(C)C,4,1.267538
CCOC(=O)C=C(C)C,5,4.9918165
CCOC(=O)C=C(C)C,6,4.9706583
CCOC(=O)C=C(C)C,7,4.9706583
CCOC(=O)CC,0,2.5608249
CCOC(=O)CC,1,0.86455405
CCOC(=O)CC,2,1.1356785
CCOC(=O)CC,3,0.06213709
CCOC(=O)CC,4,1.8777736
CCOC(=O)CC,5,3.7308462
CCOC(=O)CC(C)C,0,2.5608249
CCOC(=O)CC(C)C,1,0.86455405
CCOC(=O)CC(C)C,2,1.12962
CCOC(=O)CC(C)C,3,0.052162908
CCOC(=O)CC(C)C,4,1.4085803
CCOC(=O)CC(C)C,5,2.8928337
CCOC(=O)CC(C)C,6,4.4822145
CCOC(=O)CC(C)C,7,4.4822145
CCOC(=O)OCC,0,2.5608249
CCOC(=O)OCC,1,0.84479576
CCOC(=O)OCC,2,1.0858445
CCOC(=O)OCC,3,0.20297486
CCOC(=O)OCC,4,1.0858445
CCOC(=O)OCC,5,0.84479576
CCOC(=O)OCC,6,2.5608249
CCOC(C)(C)C,0,2.5600607
CCOC(C)(C)C,1,0.785083
CCOC(C)(C)C,2,2.3433447
CCOC(C)(C)C,3,3.4564023
CCOC(C)(C)C,4,3.4564023
CCOC(C)(C)C,5,3.4564023
CCOC(C)=O,0,2.5608249
CCOC(C)=O,1,0.8569515
CCOC(C)=O,2,1.4325826
CCOC(C)=O,3,2.934949
CCOC(C)=O,4,0.29007065
CCOC(C)OCC,0,2.5581632
CCOC(C)OCC,1,0.64434314
CCOC(C)OCC,2,0.7340794
CCOC(C)OCC,3,2.464995
CCOC(C)OCC,4,0.7340794
CCOC(C)OCC,5,0.64434314
CCOC(C)OCC,6,2.5581632
CCOC(CC)OCC,0,2.5581632
CCOC(CC)OCC,1,0.6448915
CCOC(CC)OCC,2,0.65376973
CCOC(CC)OCC,3,2.4192219
CCOC(CC)OCC,4,3.9985142
CCOC(CC)OCC,5,0.65376973
CCOC(CC)OCC,6,0.6448915
CCOC(CC)OCC,7,2.5581632
CCOC=O,0,2.560082
CCOC=O,1,0.8330907
CCOC=O,2,1.31092
CCOC=O,3,0.31918815
CCOCC,0,2.5495815
CCOCC,1,0.6567641
CCOCC,2,0.6567641
CCOCC,3,2.5495815
CCOCCO,0,2.5495815
CCOCCO,1,0.65296775
CCOCCO,2,0.6253953
CCOCCO,3,1.6140003
CCOCCO,4,1.3336406
CCOCCOCC,0,2.5495815
CCOCCOCC,1,0.65296775
CCOCCOCC,2,0.6302923
CCOCCOCC,3,1.6102107
CCOCCOCC,4,0.6302923
CCOCCOCC,5,0.65296775
CCOCCOCC,6,2.5495815
CCOCCOCCO,0,2.5495815
CCOCCOCCO,1,0.65296775
CCOCCOCCO,2,0.6302923
CCOCCOCCO,3,1.6102107
CCOCCOCCO,4,0.62578595
CCOCCOCCO,5,0.6206806
CCOCCOCCO,6,1.6140003
CCOCCOCCO,7,1.3336406
CCOCOCC,0,2.5495815
CCOCOCC,1,0.64656484
CCOCOCC,2,0.8737617
CCOCOCC,3,0.8737617
CCOCOCC,4,0.64656484
CCOCOCC,5,2.5495815
CCOc1ccccc1,0,2.5511642
CCOc1ccccc1,1,1.3714595
CCOc1ccccc1,2,4.0269194
CCOc1ccccc1,3,7.2837887
CCOc1ccccc1,4,7.4435835
CCOc1ccccc1,5,7.597496
CCOc1ccccc1,6,7.597496
CCOc1ccccc1,7,7.4435835
CCOc1ccccc1,8,7.2837887
CC[C@@H](C)O,0,3.8572679
CC[C@@H](C)O,1,3.357963
CC[C@@H](C)O,2,3.4418359
CC[C@@H](C)O,3,2.1103063
CC[C@H](C)O,0,4.2384443
CC[C@H](C)O,1,3.5354533
CC[C@H](C)O,2,2.5463047
CC[C@H](C)O,3,1.5232279
CCc1ccc(-c2ccccc2)cc1,0,10.751511
CCc1ccc(-c2ccccc2)cc1,1,20.1516
CCc1ccc(-c2ccccc2)cc1,2,18.545097
CCc1ccc(-c2ccccc2)cc1,3,14.292891
CCc1ccc(-c2ccccc2)cc1,4,49.56684
CCc1ccc(-c2ccccc2)cc1,5,75.340454
CCc1ccc(-c2ccccc2)cc1,6,45.99436
CCc1ccc(-c2ccccc2)cc1,7,8.698147
CCc1ccc(-c2ccccc2)cc1,8,7.597496
CCc1ccc(-c2ccccc2)cc1,9,7.597496
CCc1ccc(-c2ccccc2)cc1,10,8.698147
CCc1ccc(-c2ccccc2)cc1,11,49.56684
CCc1ccc(-c2ccccc2)cc1,12,14.292891
CCc1ccc(-c2ccccc2)cc1,13,18.545097
CCc1ccc(-c2ccccc2)cc1,14,45.99436
CCc1ccc(C)cc1,0,10.751511
CCc1ccc(C)cc1,1,20.1516
CCc1ccc(C)cc1,2,18.545097
CCc1ccc(C)cc1,3,11.252907
CCc1ccc(C)cc1,4,11.780259
CCc1ccc(C)cc1,5,8.124013
CCc1ccc(C)cc1,6,11.780259
CCc1ccc(C)cc1,7,11.252907
CCc1ccc(C)cc1,8,18.545097
CCc1ccc(CC)cc1,0,10.751511
CCc1ccc(CC)cc1,1,20.1516
CCc1ccc(CC)cc1,2,18.545097
CCc1ccc(CC)cc1,3,10.752952
CCc1ccc(CC)cc1,4,18.545097
CCc1ccc(CC)cc1,5,20.1516
CCc1ccc(CC)cc1,6,10.751511
CCc1ccc(CC)cc1,7,18.545097
CCc1ccc(CC)cc1,8,10.752952
CCc1ccc(CC)cc1,9,18.545097
CCc1ccc2ccccc2c1,0,10.751511
CCc1ccc2ccccc2c1,1,20.144299
CCc1ccc2ccccc2c1,2,18.550549
CCc1ccc2ccccc2c1,3,13.019192
CCc1ccc2ccccc2c1,4,41.262146
CCc1ccc2ccccc2c1,5,38.18979
CCc1ccc2ccccc2c1,6,8.26306
CCc1ccc2ccccc2c1,7,7.3946137
CCc1ccc2ccccc2c1,8,8.26306
CCc1ccc2ccccc2c1,9,37.745132
CCc1ccc2ccccc2c1,10,47.501053
CCc1ccc2ccccc2c1,11,27.593582
CCc1ccc2ccccc2c1,12,63.340446
CCc1cccc(C)c1,0,10.751511
CCc1cccc(C)c1,1,20.144295
CCc1cccc(C)c1,2,17.490547
CCc1cccc(C)c1,3,7.736274
CCc1cccc(C)c1,4,7.791583
CCc1cccc(C)c1,5,12.630915
CCc1cccc(C)c1,6,10.79409
CCc1cccc(C)c1,7,20.67094
CCc1cccc(C)c1,8,26.467346
CCc1cccc(CC)c1,0,10.751511
CCc1cccc(CC)c1,1,20.144299
CCc1cccc(CC)c1,2,17.490547
CCc1cccc(CC)c1,3,7.736274
CCc1cccc(CC)c1,4,7.736274
CCc1cccc(CC)c1,5,17.490547
CCc1cccc(CC)c1,6,20.144299
CCc1cccc(CC)c1,7,10.751511
CCc1cccc(CC)c1,8,26.4515
CCc1cccc(CC)c1,9,26.4515
CCc1cccc(O)c1,0,10.751511
CCc1cccc(O)c1,1,20.144299
CCc1cccc(O)c1,2,17.490547
CCc1cccc(O)c1,3,7.736274
CCc1cccc(O)c1,4,6.2518873
CCc1cccc(O)c1,5,2.2990527
CCc1cccc(O)c1,6,-0.35734263
CCc1cccc(O)c1,7,2.1985881
CCc1cccc(O)c1,8,12.997906
CCc1cccc2ccccc12,0,8.994928
CCc1cccc2ccccc12,1,31.94168
CCc1cccc2ccccc12,2,29.74774
CCc1cccc2ccccc12,3,7.6867037
CCc1cccc2ccccc12,4,7.892234
CCc1cccc2ccccc12,5,32.685444
CCc1cccc2ccccc12,6,32.685444
CCc1cccc2ccccc12,7,8.26306
CCc1cccc2ccccc12,8,7.3946137
CCc1cccc2ccccc12,9,8.165014
CCc1cccc2ccccc12,10,41.979412
CCc1cccc2ccccc12,11,62.011948
CCc1cccc2ccccc12,12,62.817963
CCc1ccccc1,0,10.751511
CCc1ccccc1,1,20.1516
CCc1ccccc1,2,17.4982
CCc1ccccc1,3,8.201498
CCc1ccccc1,4,7.597496
CCc1ccccc1,5,7.597496
CCc1ccccc1,6,8.201498
CCc1ccccc1,7,17.4982
CCc1ccccc1C,0,8.994928
CCc1ccccc1C,1,22.519218
CCc1ccccc1C,2,19.976254
CCc1ccccc1C,3,8.004076
CCc1ccccc1C,4,7.3946137
CCc1ccccc1C,5,7.653425
CCc1ccccc1C,6,18.076416
CCc1ccccc1C,7,17.49853
CCc1ccccc1C,8,30.831024
CCc1ccccc1CC,0,8.994928
CCc1ccccc1CC,1,26.599037
CCc1ccccc1CC,2,24.043865
CCc1ccccc1CC,3,8.004076
CCc1ccccc1CC,4,7.3946137
CCc1ccccc1CC,5,8.004076
CCc1ccccc1CC,6,24.043865
CCc1ccccc1CC,7,26.599037
CCc1ccccc1CC,8,8.994928
CCc1ccccc1CC,9,40.925617
CCc1ccccc1O,0,8.994928
CCc1ccccc1O,1,10.583029
CCc1ccccc1O,2,9.5270605
CCc1ccccc1O,3,8.004076
CCc1ccccc1O,4,7.3946137
CCc1ccccc1O,5,6.4824114
CCc1ccccc1O,6,3.7866464
CCc1ccccc1O,7,2.0170155
CCc1ccccc1O,8,4.7385783
CCc1ccco1,0,4.521996
CCc1ccco1,1,4.7544456
CCc1ccco1,2,3.984685
CCc1ccco1,3,2.9854517
CCc1ccco1,4,2.133844
