molecule,bond_index,ysi_contribution
Brc1ccccc1,0,8.389838
Brc1ccccc1,1,12.73837
Brc1ccccc1,2,9.506836
Brc1ccccc1,3,8.663676
Brc1ccccc1,4,8.663676
Brc1ccccc1,5,9.506836
Brc1ccccc1,6,12.73837
C#CCCC,0,10.250635
C#CCCC,1,5.425958
C#CCCC,2,3.3253925
C#CCCC,3,4.007921
C#CCCCCCC,0,10.250635
C#CCCCCCC,1,5.430482
C#CCCCCCC,2,3.6695738
C#CCCCCCC,3,2.8835726
C#CCCCCCC,4,2.8477943
C#CCCCCCC,5,2.7646933
C#CCCCCCC,6,3.992716
C#CCCc1ccccc1,0,10.250635
C#CCCc1ccccc1,1,8.071651
C#CCCc1ccccc1,2,12.199691
C#CCCc1ccccc1,3,24.179502
C#CCCc1ccccc1,4,23.959892
C#CCCc1ccccc1,5,9.776669
C#CCCc1ccccc1,6,8.663676
C#CCCc1ccccc1,7,8.663676
C#CCCc1ccccc1,8,9.776669
C#CCCc1ccccc1,9,23.959892
C#CCN,0,10.112894
C#CCN,1,2.3150415
C#CCN,2,0.047535717
C#CCc1ccccc1,0,23.809624
C#CCc1ccccc1,1,29.217773
C#CCc1ccccc1,2,46.254944
C#CCc1ccccc1,3,42.04169
C#CCc1ccccc1,4,9.776669
C#CCc1ccccc1,5,8.663676
C#CCc1ccccc1,6,8.663676
C#CCc1ccccc1,7,9.776669
C#CCc1ccccc1,8,42.04169
C#Cc1cc(C)ccc1C,0,25.88078
C#Cc1cc(C)ccc1C,1,40.321976
C#Cc1cc(C)ccc1C,2,37.686638
C#Cc1cc(C)ccc1C,3,20.752968
C#Cc1cc(C)ccc1C,4,13.28457
C#Cc1cc(C)ccc1C,5,14.268204
C#Cc1cc(C)ccc1C,6,9.779838
C#Cc1cc(C)ccc1C,7,30.576958
C#Cc1cc(C)ccc1C,8,26.180655
C#Cc1cc(C)ccc1C,9,51.228905
C#Cc1ccc(C)cc1,0,16.167189
C#Cc1ccc(C)cc1,1,21.029812
C#Cc1ccc(C)cc1,2,20.710869
C#Cc1ccc(C)cc1,3,9.927458
C#Cc1ccc(C)cc1,4,14.122793
C#Cc1ccc(C)cc1,5,12.9876
C#Cc1ccc(C)cc1,6,14.122793
C#Cc1ccc(C)cc1,7,9.927458
C#Cc1ccc(C)cc1,8,20.710869
C#Cc1ccc(CC)cc1,0,16.167189
C#Cc1ccc(CC)cc1,1,21.029812
C#Cc1ccc(CC)cc1,2,20.710869
C#Cc1ccc(CC)cc1,3,11.136441
C#Cc1ccc(CC)cc1,4,19.35611
C#Cc1ccc(CC)cc1,5,19.428984
C#Cc1ccc(CC)cc1,6,7.8651304
C#Cc1ccc(CC)cc1,7,19.35611
C#Cc1ccc(CC)cc1,8,11.136441
C#Cc1ccc(CC)cc1,9,20.710869
C#Cc1cccc(C)c1,0,16.167189
C#Cc1cccc(C)c1,1,21.259783
C#Cc1cccc(C)c1,2,19.640133
C#Cc1cccc(C)c1,3,8.23744
C#Cc1cccc(C)c1,4,9.156942
C#Cc1cccc(C)c1,5,15.214797
C#Cc1cccc(C)c1,6,13.284571
C#Cc1cccc(C)c1,7,15.370479
C#Cc1cccc(C)c1,8,22.692007
C#Cc1ccccc1,0,16.167189
C#Cc1ccccc1,1,21.029812
C#Cc1ccccc1,2,19.599903
C#Cc1ccccc1,3,8.786273
C#Cc1ccccc1,4,8.663676
C#Cc1ccccc1,5,8.663676
C#Cc1ccccc1,6,8.786273
C#Cc1ccccc1,7,19.599903
C#Cc1ccccc1C,0,25.88078
C#Cc1ccccc1C,1,36.567764
C#Cc1ccccc1C,2,32.927067
C#Cc1ccccc1C,3,14.330209
C#Cc1ccccc1C,4,8.68657
C#Cc1ccccc1C,5,8.794617
C#Cc1ccccc1C,6,29.80175
C#Cc1ccccc1C,7,26.180655
C#Cc1ccccc1C,8,47.336075
C(#Cc1ccccc1)c1ccccc1,0,38.952606
C(#Cc1ccccc1)c1ccccc1,1,53.07364
C(#Cc1ccccc1)c1ccccc1,2,39.481796
C(#Cc1ccccc1)c1ccccc1,3,8.786273
C(#Cc1ccccc1)c1ccccc1,4,8.663676
C(#Cc1ccccc1)c1ccccc1,5,8.663676
C(#Cc1ccccc1)c1ccccc1,6,8.786273
C(#Cc1ccccc1)c1ccccc1,7,53.07364
C(#Cc1ccccc1)c1ccccc1,8,39.481796
C(#Cc1ccccc1)c1ccccc1,9,8.786273
C(#Cc1ccccc1)c1ccccc1,10,8.663676
C(#Cc1ccccc1)c1ccccc1,11,8.663676
C(#Cc1ccccc1)c1ccccc1,12,8.786273
C(#Cc1ccccc1)c1ccccc1,13,39.481796
C(#Cc1ccccc1)c1ccccc1,14,39.481796
C(=C/c1ccccc1)\c1ccccc1,0,26.434797
C(=C/c1ccccc1)\c1ccccc1,1,39.826565
C(=C/c1ccccc1)\c1ccccc1,2,30.95554
C(=C/c1ccccc1)\c1ccccc1,3,9.2395735
C(=C/c1ccccc1)\c1ccccc1,4,8.663676
C(=C/c1ccccc1)\c1ccccc1,5,8.663676
C(=C/c1ccccc1)\c1ccccc1,6,9.2395735
C(=C/c1ccccc1)\c1ccccc1,7,39.826565
C(=C/c1ccccc1)\c1ccccc1,8,30.95554
C(=C/c1ccccc1)\c1ccccc1,9,9.2395735
C(=C/c1ccccc1)\c1ccccc1,10,8.663676
C(=C/c1ccccc1)\c1ccccc1,11,8.663676
C(=C/c1ccccc1)\c1ccccc1,12,9.2395735
C(=C/c1ccccc1)\c1ccccc1,13,30.95554
C(=C/c1ccccc1)\c1ccccc1,14,30.95554
C(=C\c1ccccc1)\c1ccccc1,0,26.434797
C(=C\c1ccccc1)\c1ccccc1,1,39.826565
C(=C\c1ccccc1)\c1ccccc1,2,30.95554
C(=C\c1ccccc1)\c1ccccc1,3,9.2395735
C(=C\c1ccccc1)\c1ccccc1,4,8.663676
C(=C\c1ccccc1)\c1ccccc1,5,8.663676
C(=C\c1ccccc1)\c1ccccc1,6,9.2395735
C(=C\c1ccccc1)\c1ccccc1,7,39.826565
C(=C\c1ccccc1)\c1ccccc1,8,30.95554
C(=C\c1ccccc1)\c1ccccc1,9,9.2395735
C(=C\c1ccccc1)\c1ccccc1,10,8.663676
C(=C\c1ccccc1)\c1ccccc1,11,8.663676
C(=C\c1ccccc1)\c1ccccc1,12,9.2395735
C(=C\c1ccccc1)\c1ccccc1,13,30.95554
C(=C\c1ccccc1)\c1ccccc1,14,30.95554
C/C(=C\c1ccccc1)c1ccccc1,0,28.057943
C/C(=C\c1ccccc1)c1ccccc1,1,30.682333
C/C(=C\c1ccccc1)c1ccccc1,2,46.981297
C/C(=C\c1ccccc1)c1ccccc1,3,39.024483
C/C(=C\c1ccccc1)c1ccccc1,4,9.2395735
C/C(=C\c1ccccc1)c1ccccc1,5,8.663676
C/C(=C\c1ccccc1)c1ccccc1,6,8.663676
C/C(=C\c1ccccc1)c1ccccc1,7,9.2395735
C/C(=C\c1ccccc1)c1ccccc1,8,47.569542
C/C(=C\c1ccccc1)c1ccccc1,9,33.394093
C/C(=C\c1ccccc1)c1ccccc1,10,8.915342
C/C(=C\c1ccccc1)c1ccccc1,11,8.663676
C/C(=C\c1ccccc1)c1ccccc1,12,8.663676
C/C(=C\c1ccccc1)c1ccccc1,13,8.915342
C/C(=C\c1ccccc1)c1ccccc1,14,39.024483
C/C(=C\c1ccccc1)c1ccccc1,15,33.394093
C/C=C(/C)C(=O)OC,0,6.2771277
C/C=C(/C)C(=O)OC,1,5.906087
C/C=C(/C)C(=O)OC,2,3.170474
C/C=C(/C)C(=O)OC,3,0.8000628
C/C=C(/C)C(=O)OC,4,0.21026413
C/C=C(/C)C(=O)OC,5,0.8638114
C/C=C(/C)C(=O)OC,6,1.4665961
C/C=C(\C)C(=O)OCC,0,6.2771277
C/C=C(\C)C(=O)OCC,1,5.906087
C/C=C(\C)C(=O)OCC,2,3.170474
C/C=C(\C)C(=O)OCC,3,0.80850804
C/C=C(\C)C(=O)OCC,4,0.21097252
C/C=C(\C)C(=O)OCC,5,0.8441392
C/C=C(\C)C(=O)OCC,6,0.83789575
C/C=C(\C)C(=O)OCC,7,3.013513
C/C=C(\C)CC,0,6.3570266
C/C=C(\C)CC,1,7.787835
C/C=C(\C)CC,2,5.1936793
C/C=C(\C)CC,3,4.389867
C/C=C(\C)CC,4,3.7537332
C/C=C/C(=O)OC,0,5.3346767
C/C=C/C(=O)OC,1,4.768298
C/C=C/C(=O)OC,2,1.0380346
C/C=C/C(=O)OC,3,0.18655437
C/C=C/C(=O)OC,4,0.89604264
C/C=C/C(=O)OC,5,1.4763701
C/C=C/C(=O)OCC,0,5.3346767
C/C=C/C(=O)OCC,1,4.768298
C/C=C/C(=O)OCC,2,1.0380505
C/C=C/C(=O)OCC,3,0.18605185
C/C=C/C(=O)OCC,4,0.9161027
C/C=C/C(=O)OCC,5,0.84048325
C/C=C/C(=O)OCC,6,3.013513
C/C=C/CC(=O)OC,0,5.429302
C/C=C/CC(=O)OC,1,6.190697
C/C=C/CC(=O)OC,2,4.3930187
C/C=C/CC(=O)OC,3,1.2158844
C/C=C/CC(=O)OC,4,0.20753762
C/C=C/CC(=O)OC,5,0.8922268
C/C=C/CC(=O)OC,6,1.4795208
C/C=C/CCC,0,5.429302
C/C=C/CCC,1,6.3379793
C/C=C/CCC,2,4.868044
C/C=C/CCC,3,2.8760788
C/C=C/CCC,4,4.0075665
C/C=C/CCCCC,0,5.429302
C/C=C/CCCCC,1,6.3379793
C/C=C/CCCCC,2,4.8891582
C/C=C/CCCCC,3,3.001932
C/C=C/CCCCC,4,2.864995
C/C=C/CCCCC,5,2.7646933
C/C=C/CCCCC,6,3.992716
C/C=C/c1ccccc1,0,13.328833
C/C=C/c1ccccc1,1,19.02133
C/C=C/c1ccccc1,2,32.864426
C/C=C/c1ccccc1,3,30.95554
C/C=C/c1ccccc1,4,9.2395735
C/C=C/c1ccccc1,5,8.663676
C/C=C/c1ccccc1,6,8.663676
C/C=C/c1ccccc1,7,9.2395735
C/C=C/c1ccccc1,8,30.95554
C/C=C\C(C)C,0,5.456739
C/C=C\C(C)C,1,5.867261
C/C=C\C(C)C,2,3.2841725
C/C=C\C(C)C,3,4.3820295
C/C=C\C(C)C,4,4.3820295
C/C=C\CC,0,5.429302
C/C=C\CC,1,6.4217587
C/C=C\CC,2,5.06205
C/C=C\CC,3,4.7213087
C/C=C\CCC,0,5.429302
C/C=C\CCC,1,6.3379793
C/C=C\CCC,2,4.868044
C/C=C\CCC,3,2.8760788
C/C=C\CCC,4,4.0075665
C/C=C\CCCC,0,5.429302
C/C=C\CCCC,1,6.3379793
C/C=C\CCCC,2,4.8891582
C/C=C\CCCC,3,2.995083
C/C=C\CCCC,4,2.7711387
C/C=C\CCCC,5,3.992716
C1=C(c2ccccc2)CCCC1,0,22.1088
C1=C(c2ccccc2)CCCC1,1,47.965187
C1=C(c2ccccc2)CCCC1,2,42.87818
C1=C(c2ccccc2)CCCC1,3,9.916637
C1=C(c2ccccc2)CCCC1,4,8.663676
C1=C(c2ccccc2)CCCC1,5,8.663676
C1=C(c2ccccc2)CCCC1,6,9.916637
C1=C(c2ccccc2)CCCC1,7,21.556196
C1=C(c2ccccc2)CCCC1,8,9.165448
C1=C(c2ccccc2)CCCC1,9,3.6267848
C1=C(c2ccccc2)CCCC1,10,4.0619764
C1=C(c2ccccc2)CCCC1,11,10.729867
C1=C(c2ccccc2)CCCC1,12,42.87818
C1=C(c2ccccc2)Cc2ccccc21,0,30.662292
C1=C(c2ccccc2)Cc2ccccc21,1,38.457794
C1=C(c2ccccc2)Cc2ccccc21,2,30.900433
C1=C(c2ccccc2)Cc2ccccc21,3,9.149422
C1=C(c2ccccc2)Cc2ccccc21,4,8.663676
C1=C(c2ccccc2)Cc2ccccc21,5,8.663676
C1=C(c2ccccc2)Cc2ccccc21,6,9.149422
C1=C(c2ccccc2)Cc2ccccc21,7,29.553297
C1=C(c2ccccc2)Cc2ccccc21,8,39.993027
C1=C(c2ccccc2)Cc2ccccc21,9,30.313122
C1=C(c2ccccc2)Cc2ccccc21,10,11.081057
C1=C(c2ccccc2)Cc2ccccc21,11,8.561614
C1=C(c2ccccc2)Cc2ccccc21,12,11.549887
C1=C(c2ccccc2)Cc2ccccc21,13,28.789005
C1=C(c2ccccc2)Cc2ccccc21,14,39.595417
C1=C(c2ccccc2)Cc2ccccc21,15,30.900433
C1=C(c2ccccc2)Cc2ccccc21,16,43.621124
C1=CC2C3C=CC(C3)C2C1,0,5.1820116
C1=CC2C3C=CC(C3)C2C1,1,7.4720917
C1=CC2C3C=CC(C3)C2C1,2,7.376394
C1=CC2C3C=CC(C3)C2C1,3,7.0160823
C1=CC2C3C=CC(C3)C2C1,4,5.6930466
C1=CC2C3C=CC(C3)C2C1,5,6.9952884
C1=CC2C3C=CC(C3)C2C1,6,6.4831963
C1=CC2C3C=CC(C3)C2C1,7,6.983444
C1=CC2C3C=CC(C3)C2C1,8,6.7011094
C1=CC2C3C=CC(C3)C2C1,9,6.355106
C1=CC2C3C=CC(C3)C2C1,10,7.5697165
C1=CC2C3C=CC(C3)C2C1,11,6.503687
C1=CCC=CC1,0,16.230991
C1=CCC=CC1,1,13.485056
C1=CCC=CC1,2,13.485056
C1=CCC=CC1,3,16.230991
C1=CCC=CC1,4,13.485056
C1=CCC=CC1,5,13.485056
C1=CCCC1,0,6.548841
C1=CCCC1,1,7.286094
C1=CCCC1,2,5.5582623
C1=CCCC1,3,5.5582623
C1=CCCC1,4,7.286094
C1=CCCC=C1,0,10.339638
C1=CCCC=C1,1,6.86588
C1=CCCC=C1,2,5.558029
C1=CCCC=C1,3,6.86588
C1=CCCC=C1,4,10.339638
C1=CCCC=C1,5,12.72599
C1=CCCCC1,0,6.743886
C1=CCCCC1,1,6.0600634
C1=CCCCC1,2,4.0798373
C1=CCCCC1,3,3.6351354
C1=CCCCC1,4,4.0798373
C1=CCCCC1,5,6.0600634
C1=CCCCCC1,0,6.743886
C1=CCCCCC1,1,6.0600634
C1=CCCCCC1,2,4.0798373
C1=CCCCCC1,3,3.6169467
C1=CCCCCC1,4,3.6169467
C1=CCCCCC1,5,4.0798373
C1=CCCCCC1,6,6.0600634
C1=CCNCC1,0,6.333022
C1=CCNCC1,1,2.9652443
C1=CCNCC1,2,-0.24930522
C1=CCNCC1,3,-0.11201843
C1=CCNCC1,4,2.3636823
C1=CCNCC1,5,6.048838
C1=CCOC1,0,4.872937
C1=CCOC1,1,2.9935713
C1=CCOC1,2,0.6898247
C1=CCOC1,3,0.6898247
C1=CCOC1,4,2.9935713
C1=COCC1,0,1.432415
C1=COCC1,1,0.4373083
C1=COCC1,2,0.793977
C1=COCC1,3,3.2002525
C1=COCC1,4,6.3747644
C1=C\CCCCCC/1,0,6.743886
C1=C\CCCCCC/1,1,6.0600634
C1=C\CCCCCC/1,2,4.0798373
C1=C\CCCCCC/1,3,3.6169467
C1=C\CCCCCC/1,4,3.6021867
C1=C\CCCCCC/1,5,3.6169467
C1=C\CCCCCC/1,6,4.0798373
C1=C\CCCCCC/1,7,6.0600634
C1=Cc2ccccc2C1,0,17.224873
C1=Cc2ccccc2C1,1,27.388405
C1=Cc2ccccc2C1,2,27.671513
C1=Cc2ccccc2C1,3,11.549887
C1=Cc2ccccc2C1,4,8.561614
C1=Cc2ccccc2C1,5,11.081057
C1=Cc2ccccc2C1,6,30.06172
C1=Cc2ccccc2C1,7,31.829374
C1=Cc2ccccc2C1,8,19.690687
C1=Cc2ccccc2C1,9,42.261597
C1=Cc2ccccc2CC1,0,22.276342
C1=Cc2ccccc2CC1,1,36.705734
C1=Cc2ccccc2CC1,2,32.793987
C1=Cc2ccccc2CC1,3,13.670251
C1=Cc2ccccc2CC1,4,8.68657
C1=Cc2ccccc2CC1,5,10.434454
C1=Cc2ccccc2CC1,6,28.687428
C1=Cc2ccccc2CC1,7,26.426828
C1=Cc2ccccc2CC1,8,8.832818
C1=Cc2ccccc2CC1,9,11.162746
C1=Cc2ccccc2CC1,10,44.606598
C1CCC(C2CCCCC2)CC1,0,3.6099758
C1CCC(C2CCCCC2)CC1,1,3.8837442
C1CCC(C2CCCCC2)CC1,2,4.858832
C1CCC(C2CCCCC2)CC1,3,7.1287766
C1CCC(C2CCCCC2)CC1,4,4.858832
C1CCC(C2CCCCC2)CC1,5,3.8837442
C1CCC(C2CCCCC2)CC1,6,3.6099758
C1CCC(C2CCCCC2)CC1,7,3.6099758
C1CCC(C2CCCCC2)CC1,8,3.8837442
C1CCC(C2CCCCC2)CC1,9,4.858832
C1CCC(C2CCCCC2)CC1,10,3.8837442
C1CCC(C2CCCCC2)CC1,11,3.6099758
C1CCC(C2CCCCC2)CC1,12,4.858832
C1CCC2=NCCCN2CC1,0,3.6093187
C1CCC2=NCCCN2CC1,1,3.1732693
C1CCC2=NCCCN2CC1,2,1.7950559
C1CCC2=NCCCN2CC1,3,0.5764974
C1CCC2=NCCCN2CC1,4,0.28132367
C1CCC2=NCCCN2CC1,5,3.0477786
C1CCC2=NCCCN2CC1,6,3.0302622
C1CCC2=NCCCN2CC1,7,0.045049123
C1CCC2=NCCCN2CC1,8,0.045049123
C1CCC2=NCCCN2CC1,9,3.008361
C1CCC2=NCCCN2CC1,10,3.6134973
C1CCC2=NCCCN2CC1,11,0.38019058
C1CCC2CCCCC2C1,0,3.6176453
C1CCC2CCCCC2C1,1,3.8917992
C1CCC2CCCCC2C1,2,4.185976
C1CCC2CCCCC2C1,3,4.185976
C1CCC2CCCCC2C1,4,3.8917992
C1CCC2CCCCC2C1,5,3.6176453
C1CCC2CCCCC2C1,6,3.8917992
C1CCC2CCCCC2C1,7,4.185976
C1CCC2CCCCC2C1,8,4.185976
C1CCC2CCCCC2C1,9,3.8917992
C1CCC2CCCCC2C1,10,5.2483063
C1CCCC1,0,3.9361112
C1CCCC1,1,3.9361112
C1CCCC1,2,3.9361112
C1CCCC1,3,3.9361112
C1CCCC1,4,3.9361112
C1CCCCC1,0,3.6021867
C1CCCCC1,1,3.6021867
C1CCCCC1,2,3.6021867
C1CCCCC1,3,3.6021867
C1CCCCC1,4,3.6021867
C1CCCCC1,5,3.6021867
C1CCCCCC1,0,3.6021867
C1CCCCCC1,1,3.6021867
C1CCCCCC1,2,3.6021867
C1CCCCCC1,3,3.6021867
C1CCCCCC1,4,3.6021867
C1CCCCCC1,5,3.6021867
C1CCCCCC1,6,3.6021867
C1CCCCCCC1,0,3.6021867
C1CCCCCCC1,1,3.6021867
C1CCCCCCC1,2,3.6021867
C1CCCCCCC1,3,3.6021867
C1CCCCCCC1,4,3.6021867
C1CCCCCCC1,5,3.6021867
C1CCCCCCC1,6,3.6021867
C1CCCCCCC1,7,3.6021867
C1CCNC1,0,3.8124967
C1CCNC1,1,2.1902862
C1CCNC1,2,-0.46313843
C1CCNC1,3,-0.46313843
C1CCNC1,4,2.1902862
C1CCNCC1,0,3.6157005
C1CCNCC1,1,2.438281
C1CCNCC1,2,-0.12265795
C1CCNCC1,3,-0.12265795
C1CCNCC1,4,2.438281
C1CCNCC1,5,3.6157005
C1CCOC1,0,3.8557923
C1CCOC1,1,2.3983076
C1CCOC1,2,0.684777
C1CCOC1,3,0.684777
C1CCOC1,4,2.3983076
C1CCOCC1,0,3.6270213
C1CCOCC1,1,2.6851065
C1CCOCC1,2,-1.1503077
C1CCOCC1,3,-1.1503077
C1CCOCC1,4,2.6851065
C1CCOCC1,5,3.6270213
C1CN=C2CCCN2C1,0,3.0569162
C1CN=C2CCCN2C1,1,0.10274884
C1CN=C2CCCN2C1,2,-0.3572451
C1CN=C2CCCN2C1,3,1.5585482
C1CN=C2CCCN2C1,4,4.0727158
C1CN=C2CCCN2C1,5,2.412432
C1CN=C2CCCN2C1,6,-0.09526737
C1CN=C2CCCN2C1,7,0.23553213
C1CN=C2CCCN2C1,8,3.1468577
C1CN=C2CCCN2C1,9,-0.34458312
C1CNC1,0,0.6830652
C1CNC1,1,0.8300992
C1CNC1,2,0.8300992
C1CNC1,3,0.6830652
C1COCCN1,0,2.24564
C1COCCN1,1,-1.1323404
C1COCCN1,2,-1.1323404
C1COCCN1,3,2.24564
C1COCCN1,4,-0.10062116
C1COCCN1,5,-0.10062116
C1COCO1,0,2.1356015
C1COCO1,1,0.67240644
C1COCO1,2,0.7141775
C1COCO1,3,0.7141775
C1COCO1,4,0.67240644
C=C(C)C(=O)OC,0,4.468338
C=C(C)C(=O)OC,1,3.0340133
C=C(C)C(=O)OC,2,0.8442255
C=C(C)C(=O)OC,3,0.20677502
C=C(C)C(=O)OC,4,0.85612977
C=C(C)C(=O)OC,5,1.4665961
C=C(C)C(=O)OCC,0,4.468338
C=C(C)C(=O)OCC,1,3.0340133
C=C(C)C(=O)OCC,2,0.8584083
C=C(C)C(=O)OCC,3,0.21289936
C=C(C)C(=O)OCC,4,0.8421992
C=C(C)C(=O)OCC,5,0.83789575
C=C(C)C(=O)OCC,6,3.013513
C=C(C)C(=O)OCCC,0,4.468338
C=C(C)C(=O)OCCC,1,3.0340133
C=C(C)C(=O)OCCC,2,0.8584083
C=C(C)C(=O)OCCC,3,0.21289936
C=C(C)C(=O)OCCC,4,0.84798014
C=C(C)C(=O)OCCC,5,1.903039
C=C(C)C(=O)OCCC,6,2.6710348
C=C(C)C(=O)OCCC,7,3.980173
C=C(C)C(C)(C)C,0,6.3006124
C=C(C)C(C)(C)C,1,4.390091
C=C(C)C(C)(C)C,2,4.0091367
C=C(C)C(C)(C)C,3,4.476391
C=C(C)C(C)(C)C,4,4.476391
C=C(C)C(C)(C)C,5,4.476391
C=C(C)C(C)C,0,6.0204515
C=C(C)C(C)C,1,4.1147194
C=C(C)C(C)C,2,3.4513352
C=C(C)C(C)C,3,4.086811
C=C(C)C(C)C,4,4.086811
C=C(C)CC(C)(C)C,0,6.759922
C=C(C)CC(C)(C)C,1,4.9234548
C=C(C)CC(C)(C)C,2,4.229712
C=C(C)CC(C)(C)C,3,3.6204038
C=C(C)CC(C)(C)C,4,4.7172413
C=C(C)CC(C)(C)C,5,4.7172413
C=C(C)CC(C)(C)C,6,4.7172413
C=C(C)CCC,0,6.690289
C=C(C)CCC,1,4.8894815
C=C(C)CCC,2,3.8310862
C=C(C)CCC,3,2.36781
C=C(C)CCC,4,3.9831882
C=C(C)CCCC,0,6.690289
C=C(C)CCCC,1,4.8894815
C=C(C)CCCC,2,3.8493161
C=C(C)CCCC,3,2.312511
C=C(C)CCCC,4,2.7632892
C=C(C)CCCC,5,3.992716
C=C(C)CCCCC,0,6.690289
C=C(C)CCCCC,1,4.8894815
C=C(C)CCCCC,2,3.8493161
C=C(C)CCCCC,3,2.3213463
C=C(C)CCCCC,4,2.8463795
C=C(C)CCCCC,5,2.7646933
C=C(C)CCCCC,6,3.992716
C=C(C)c1ccccc1,0,14.8108425
C=C(C)c1ccccc1,1,12.26564
C=C(C)c1ccccc1,2,29.387186
C=C(C)c1ccccc1,3,27.360235
C=C(C)c1ccccc1,4,8.915342
C=C(C)c1ccccc1,5,8.663676
C=C(C)c1ccccc1,6,8.663676
C=C(C)c1ccccc1,7,8.915342
C=C(C)c1ccccc1,8,27.360235
C=C(CC)CC,0,6.9540453
C=C(CC)CC,1,4.5353928
C=C(CC)CC,2,3.7427034
C=C(CC)CC,3,4.5353928
C=C(CC)CC,4,3.7427034
C=C(c1ccccc1)c1ccccc1,0,36.682335
C=C(c1ccccc1)c1ccccc1,1,49.7417
C=C(c1ccccc1)c1ccccc1,2,43.50004
C=C(c1ccccc1)c1ccccc1,3,8.915342
C=C(c1ccccc1)c1ccccc1,4,8.663676
C=C(c1ccccc1)c1ccccc1,5,8.663676
C=C(c1ccccc1)c1ccccc1,6,8.915342
C=C(c1ccccc1)c1ccccc1,7,49.7417
C=C(c1ccccc1)c1ccccc1,8,43.50004
C=C(c1ccccc1)c1ccccc1,9,8.915342
C=C(c1ccccc1)c1ccccc1,10,8.663676
C=C(c1ccccc1)c1ccccc1,11,8.663676
C=C(c1ccccc1)c1ccccc1,12,8.915342
C=C(c1ccccc1)c1ccccc1,13,43.50004
C=C(c1ccccc1)c1ccccc1,14,43.50004
C=CC#N,0,5.3875084
C=CC#N,1,0.56784546
C=CC#N,2,-0.6937243
C=CC(=O)OC,0,4.739926
C=CC(=O)OC,1,1.6791093
C=CC(=O)OC,2,0.17222255
C=CC(=O)OC,3,0.88488257
C=CC(=O)OC,4,1.4763701
C=CC(=O)OCC,0,4.739926
C=CC(=O)OCC,1,1.6839367
C=CC(=O)OCC,2,0.17426571
C=CC(=O)OCC,3,0.90827525
C=CC(=O)OCC,4,0.84048325
C=CC(=O)OCC,5,3.013513
C=CC(=O)OCCC,0,4.739926
C=CC(=O)OCCC,1,1.6839367
C=CC(=O)OCCC,2,0.17426571
C=CC(=O)OCCC,3,0.9110507
C=CC(=O)OCCC,4,1.9078349
C=CC(=O)OCCC,5,2.6710348
C=CC(=O)OCCC,6,3.980173
C=CC(C)(C)C,0,5.977553
C=CC(C)(C)C,1,5.3760586
C=CC(C)(C)C,2,4.8218193
C=CC(C)(C)C,3,4.8218193
C=CC(C)(C)C,4,4.8218193
C=CC(C)(C)O,0,5.7525806
C=CC(C)(C)O,1,2.9417467
C=CC(C)(C)O,2,3.7929502
C=CC(C)(C)O,3,3.7929502
C=CC(C)(C)O,4,1.2024603
C=CC(C)CC,0,4.5668087
C=CC(C)CC,1,2.2621393
C=CC(C)CC,2,3.9657724
C=CC(C)CC,3,3.2188935
C=CC(C)CC,4,4.0184436
C=CC(OC)OC,0,4.4402504
C=CC(OC)OC,1,0.40280476
C=CC(OC)OC,2,0.5640371
C=CC(OC)OC,3,1.4467832
C=CC(OC)OC,4,0.5640371
C=CC(OC)OC,5,1.4467832
C=CC(OCC)OCC,0,4.4402504
C=CC(OCC)OCC,1,0.41336086
C=CC(OCC)OCC,2,0.5297087
C=CC(OCC)OCC,3,0.56432784
C=CC(OCC)OCC,4,3.0136614
C=CC(OCC)OCC,5,0.5297087
C=CC(OCC)OCC,6,0.56432784
C=CC(OCC)OCC,7,3.0136614
C=CCC(C)(C)C,0,6.4028387
C=CCC(C)(C)C,1,5.693938
C=CCC(C)(C)C,2,4.3010516
C=CCC(C)(C)C,3,4.731942
C=CCC(C)(C)C,4,4.731942
C=CCC(C)(C)C,5,4.731942
C=CCC(C)C,0,6.367996
C=CCC(C)C,1,5.6627827
C=CCC(C)C,2,4.2643147
C=CCC(C)C,3,4.559663
C=CCC(C)C,4,4.559663
C=CCC(C)CC,0,6.367996
C=CCC(C)CC,1,5.602089
C=CCC(C)CC,2,4.286662
C=CCC(C)CC,3,4.4901104
C=CCC(C)CC,4,3.8692243
C=CCC(C)CC,5,3.9964213
C=CCCC(=C)C,0,6.310774
C=CCCC(=C)C,1,5.523425
C=CCCC(=C)C,2,2.4677658
C=CCCC(=C)C,3,3.8557215
C=CCCC(=C)C,4,6.6902895
C=CCCC(=C)C,5,4.889481
C=CCCC(=O)OC,0,6.310774
C=CCCC(=O)OC,1,5.523425
C=CCCC(=O)OC,2,2.4095747
C=CCCC(=O)OC,3,1.1560626
C=CCCC(=O)OC,4,0.21467163
C=CCCC(=O)OC,5,0.9010118
C=CCCC(=O)OC,6,1.4795208
C=CCCC(=O)OCC,0,6.310774
C=CCCC(=O)OCC,1,5.523425
C=CCCC(=O)OCC,2,2.4095747
C=CCCC(=O)OCC,3,1.1586769
C=CCCC(=O)OCC,4,0.216863
C=CCCC(=O)OCC,5,0.9925256
C=CCCC(=O)OCC,6,0.8439518
C=CCCC(=O)OCC,7,3.013513
C=CCCCC,0,6.310774
C=CCCCC,1,5.513182
C=CCCCC,2,3.0197387
C=CCCCC,3,2.7711387
C=CCCCC,4,3.992716
C=CCCCC(=O)OC,0,6.310774
